Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Trend_Up
2019-04-18,4045.384765625,4299.92578125,3981.74951171875,4054.475341796875,3281.490966796875,200241958,2019,April,Thursday,naik
2019-04-19,4054.475341796875,4054.475341796875,4054.475341796875,4054.475341796875,3281.490966796875,0,2019,April,Friday,turun
2019-04-22,4054.475341796875,4054.475341796875,4009.021728515625,4036.2939453125,3266.776123046875,112161787,2019,April,Monday,turun
2019-04-23,4009.021728515625,4045.384765625,4009.021728515625,4027.203125,3259.41845703125,60325921,2019,April,Tuesday,turun
2019-04-24,4009.021728515625,4027.203125,3999.930908203125,3999.930908203125,3237.345458984375,190094393,2019,April,Wednesday,turun
2019-04-25,3981.74951171875,3990.840087890625,3872.660400390625,3936.295654296875,3185.8427734375,202913024,2019,April,Thursday,turun
2019-04-26,3854.478759765625,3963.56787109375,3827.20654296875,3936.295654296875,3185.8427734375,146163924,2019,April,Friday,turun
2019-04-29,3899.9326171875,3954.47705078125,3890.841796875,3945.386474609375,3193.200439453125,84609831,2019,April,Monday,naik
2019-04-30,3990.840087890625,4009.021728515625,3945.386474609375,3972.65869140625,3215.27294921875,140586828,2019,April,Tuesday,naik
2019-05-01,3972.65869140625,3972.65869140625,3972.65869140625,3972.65869140625,3215.27294921875,0,2019,May,Wednesday,turun
2019-05-02,4018.1123046875,4018.1123046875,3945.386474609375,3972.65869140625,3215.27294921875,139594281,2019,May,Thursday,turun
2019-05-03,3936.295654296875,3999.930908203125,3918.1142578125,3981.74951171875,3222.630615234375,120435690,2019,May,Friday,naik
2019-05-06,3909.0234375,3909.0234375,3809.025146484375,3845.38818359375,3112.266845703125,157313497,2019,May,Monday,turun
2019-05-07,3827.20654296875,3890.841796875,3827.20654296875,3863.569580078125,3126.981689453125,124070152,2019,May,Tuesday,naik
2019-05-08,3863.569580078125,3863.569580078125,3799.934326171875,3836.29736328125,3104.90869140625,132170032,2019,May,Wednesday,turun
2019-05-09,3763.5712890625,3781.7529296875,3745.389892578125,3745.389892578125,3031.3330078125,179677103,2019,May,Thursday,turun
2019-05-10,3727.208251953125,3781.7529296875,3718.11767578125,3745.389892578125,3031.3330078125,132313475,2019,May,Friday,turun
2019-05-13,3754.480712890625,3763.5712890625,3727.208251953125,3727.208251953125,3016.61767578125,79066285,2019,May,Monday,turun
2019-05-14,3636.30078125,3718.11767578125,3609.028564453125,3681.754638671875,2979.82958984375,126601626,2019,May,Tuesday,turun
2019-05-15,3681.754638671875,3690.845458984375,3536.302490234375,3536.302490234375,2862.108154296875,184137240,2019,May,Wednesday,turun
2019-05-16,3581.75634765625,3627.2099609375,3472.667236328125,3509.0302734375,2840.03515625,158507017,2019,May,Thursday,turun
2019-05-17,3554.484130859375,3554.484130859375,3427.213623046875,3445.39501953125,2788.53173828125,170721848,2019,May,Friday,turun
2019-05-20,3454.48583984375,3499.939453125,3327.21533203125,3409.031982421875,2759.101318359375,181806520,2019,May,Monday,turun
2019-05-21,3454.48583984375,3490.848876953125,3372.6689453125,3409.031982421875,2759.101318359375,227189674,2019,May,Tuesday,turun
2019-05-22,3372.6689453125,3481.758056640625,3372.6689453125,3427.213623046875,2773.817138671875,130499434,2019,May,Wednesday,naik
2019-05-23,3472.667236328125,3536.302490234375,3454.48583984375,3499.939453125,2832.67724609375,230153565,2019,May,Thursday,naik
2019-05-24,3436.30419921875,3572.66552734375,3427.213623046875,3499.939453125,2933.383056640625,165441097,2019,May,Friday,turun
2019-05-27,3545.393310546875,3609.028564453125,3509.0302734375,3563.57470703125,2986.717529296875,135938587,2019,May,Monday,naik
2019-05-28,3572.66552734375,3590.84716796875,3463.576416015625,3463.576416015625,2902.906494140625,414291135,2019,May,Tuesday,turun
2019-05-29,3536.302490234375,3590.84716796875,3509.0302734375,3581.75634765625,3001.955810546875,153687174,2019,May,Wednesday,naik
2019-05-30,3581.75634765625,3581.75634765625,3581.75634765625,3581.75634765625,3001.955810546875,0,2019,May,Thursday,turun
2019-05-31,3627.2099609375,3745.389892578125,3618.119384765625,3727.208251953125,3123.86279296875,287219580,2019,May,Friday,naik
2019-06-03,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,3123.86279296875,0,2019,June,Monday,turun
2019-06-04,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,3123.86279296875,0,2019,June,Tuesday,turun
2019-06-05,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,3123.86279296875,0,2019,June,Wednesday,turun
2019-06-06,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,3123.86279296875,0,2019,June,Thursday,turun
2019-06-07,3727.208251953125,3727.208251953125,3727.208251953125,3727.208251953125,3123.86279296875,0,2019,June,Friday,turun
2019-06-10,3836.29736328125,3881.751220703125,3818.115966796875,3845.38818359375,3222.912353515625,216423568,2019,June,Monday,naik
2019-06-11,3863.569580078125,3863.569580078125,3772.662109375,3845.38818359375,3222.912353515625,127900199,2019,June,Tuesday,turun
2019-06-12,3790.843505859375,3827.20654296875,3790.843505859375,3827.20654296875,3207.673828125,102196275,2019,June,Wednesday,turun
2019-06-13,3863.569580078125,3863.569580078125,3799.934326171875,3818.115966796875,3200.054443359375,128510489,2019,June,Thursday,turun
2019-06-14,3790.843505859375,3854.478759765625,3790.843505859375,3845.38818359375,3222.912353515625,79530053,2019,June,Friday,naik
2019-06-17,3863.569580078125,3863.569580078125,3818.115966796875,3818.115966796875,3200.054443359375,60714008,2019,June,Monday,turun
2019-06-18,3799.934326171875,3872.660400390625,3799.934326171875,3872.660400390625,3245.769775390625,174179428,2019,June,Tuesday,naik
2019-06-19,3927.204833984375,3945.386474609375,3890.841796875,3899.9326171875,3268.626953125,183945837,2019,June,Wednesday,naik
2019-06-20,3936.295654296875,3936.295654296875,3890.841796875,3918.1142578125,3283.86572265625,118489316,2019,June,Thursday,naik
2019-06-21,3899.9326171875,3963.56787109375,3872.660400390625,3963.56787109375,3321.961181640625,187213443,2019,June,Friday,naik
2019-06-24,3918.1142578125,3954.47705078125,3899.9326171875,3918.1142578125,3283.86572265625,90828128,2019,June,Monday,turun
2019-06-25,3954.47705078125,3954.47705078125,3899.9326171875,3936.295654296875,3299.103759765625,65402729,2019,June,Tuesday,naik
2019-06-26,3936.295654296875,3972.65869140625,3927.204833984375,3963.56787109375,3321.961181640625,113137174,2019,June,Wednesday,naik
2019-06-27,3981.74951171875,3990.840087890625,3954.47705078125,3981.74951171875,3337.19970703125,89922813,2019,June,Thursday,naik
2019-06-28,3972.65869140625,3999.930908203125,3954.47705078125,3963.56787109375,3321.961181640625,112840719,2019,June,Friday,turun
2019-07-01,3999.930908203125,4018.1123046875,3981.74951171875,4018.1123046875,3367.67626953125,115331382,2019,July,Monday,naik
2019-07-02,4018.1123046875,4018.1123046875,3963.56787109375,4009.021728515625,3360.057373046875,147886774,2019,July,Tuesday,turun
2019-07-03,3990.840087890625,4018.1123046875,3963.56787109375,3999.930908203125,3352.43798828125,81810503,2019,July,Wednesday,turun
2019-07-04,3963.56787109375,3999.930908203125,3963.56787109375,3990.840087890625,3344.819091796875,42557425,2019,July,Thursday,turun
2019-07-05,4018.1123046875,4018.1123046875,3981.74951171875,3999.930908203125,3352.43798828125,59149341,2019,July,Friday,naik
2019-07-08,3981.74951171875,4009.021728515625,3972.65869140625,3999.930908203125,3352.43798828125,50857398,2019,July,Monday,turun
2019-07-09,3972.65869140625,4009.021728515625,3972.65869140625,4009.021728515625,3360.057373046875,71191359,2019,July,Tuesday,naik
2019-07-10,4009.021728515625,4072.656982421875,3999.930908203125,4063.566162109375,3405.772216796875,89077008,2019,July,Wednesday,naik
2019-07-11,4081.74755859375,4127.20166015625,4072.656982421875,4099.92919921875,3436.249267578125,100559886,2019,July,Thursday,naik
2019-07-12,4099.92919921875,4127.20166015625,4081.74755859375,4099.92919921875,3436.249267578125,71034166,2019,July,Friday,turun
2019-07-15,4127.20166015625,4145.3828125,4109.02001953125,4118.11083984375,3451.487548828125,75851590,2019,July,Monday,naik
2019-07-16,4090.83837890625,4136.2919921875,4090.83837890625,4136.2919921875,3466.7255859375,92926745,2019,July,Tuesday,naik
2019-07-17,4109.02001953125,4136.2919921875,4090.83837890625,4109.02001953125,3443.8681640625,71834980,2019,July,Wednesday,turun
2019-07-18,4090.83837890625,4099.92919921875,4036.2939453125,4045.384765625,3390.5341796875,84732483,2019,July,Thursday,turun
2019-07-19,4045.384765625,4081.74755859375,4036.2939453125,4072.656982421875,3413.391845703125,70769832,2019,July,Friday,naik
2019-07-22,4090.83837890625,4099.92919921875,4054.475341796875,4090.83837890625,3428.6298828125,46139636,2019,July,Monday,naik
2019-07-23,4090.83837890625,4090.83837890625,4063.566162109375,4081.74755859375,3421.0107421875,47649853,2019,July,Tuesday,turun
2019-07-24,4109.02001953125,4109.02001953125,4036.2939453125,4045.384765625,3390.5341796875,58359418,2019,July,Wednesday,turun
2019-07-25,4063.566162109375,4072.656982421875,4045.384765625,4054.475341796875,3398.153076171875,66445547,2019,July,Thursday,naik
2019-07-26,4009.021728515625,4063.566162109375,3999.930908203125,4036.2939453125,3382.914794921875,85121120,2019,July,Friday,turun
2019-07-29,4072.656982421875,4072.656982421875,4036.2939453125,4054.475341796875,3398.153076171875,101066445,2019,July,Monday,naik
2019-07-30,4090.83837890625,4090.83837890625,4054.475341796875,4090.83837890625,3428.6298828125,75632686,2019,July,Tuesday,naik
2019-07-31,4090.83837890625,4099.92919921875,4045.384765625,4072.656982421875,3413.391845703125,116420070,2019,July,Wednesday,turun
2019-08-01,4081.74755859375,4099.92919921875,4009.021728515625,4045.384765625,3390.5341796875,157991988,2019,August,Thursday,turun
2019-08-02,3999.930908203125,4063.566162109375,3990.840087890625,4045.384765625,3390.5341796875,131279017,2019,August,Friday,turun
2019-08-05,4009.021728515625,4018.1123046875,3881.751220703125,3881.751220703125,3253.388671875,165923785,2019,August,Monday,turun
2019-08-06,3727.208251953125,3827.20654296875,3654.482421875,3727.208251953125,3123.86279296875,272405185,2019,August,Tuesday,turun
2019-08-07,3763.5712890625,3899.9326171875,3763.5712890625,3863.569580078125,3238.150634765625,161676832,2019,August,Wednesday,naik
2019-08-08,3863.569580078125,3927.204833984375,3863.569580078125,3899.9326171875,3268.626953125,102671923,2019,August,Thursday,naik
2019-08-09,3936.295654296875,3954.47705078125,3909.0234375,3936.295654296875,3299.103759765625,90719996,2019,August,Friday,naik
2019-08-12,3981.74951171875,3981.74951171875,3899.9326171875,3909.0234375,3276.246337890625,56163890,2019,August,Monday,turun
2019-08-13,3936.295654296875,3936.295654296875,3863.569580078125,3890.841796875,3261.0078125,88148482,2019,August,Tuesday,turun
2019-08-14,3936.295654296875,3954.47705078125,3918.1142578125,3936.295654296875,3299.103759765625,102602292,2019,August,Wednesday,naik
2019-08-15,3827.20654296875,3890.841796875,3799.934326171875,3863.569580078125,3238.150634765625,126758709,2019,August,Thursday,turun
2019-08-16,3863.569580078125,3872.660400390625,3818.115966796875,3827.20654296875,3207.673828125,102969368,2019,August,Friday,turun
2019-08-19,3754.480712890625,3836.29736328125,3754.480712890625,3799.934326171875,3184.816162109375,66407047,2019,August,Monday,turun
2019-08-20,3799.934326171875,3818.115966796875,3718.11767578125,3727.208251953125,3123.86279296875,112883069,2019,August,Tuesday,turun
2019-08-21,3727.208251953125,3790.843505859375,3672.663818359375,3681.754638671875,3085.766845703125,92826643,2019,August,Wednesday,turun
2019-08-22,3690.845458984375,3763.5712890625,3636.30078125,3699.93603515625,3101.00537109375,136489697,2019,August,Thursday,naik
2019-08-23,3663.572998046875,3727.208251953125,3654.482421875,3709.02685546875,3108.62451171875,64061696,2019,August,Friday,naik
2019-08-26,3654.482421875,3699.93603515625,3636.30078125,3699.93603515625,3101.00537109375,71268030,2019,August,Monday,turun
2019-08-27,3754.480712890625,3827.20654296875,3709.02685546875,3818.115966796875,3200.054443359375,196025365,2019,August,Tuesday,naik
2019-08-28,3836.29736328125,3854.478759765625,3809.025146484375,3809.025146484375,3192.435302734375,109954819,2019,August,Wednesday,turun
2019-08-29,3836.29736328125,3836.29736328125,3781.7529296875,3818.115966796875,3200.054443359375,74831102,2019,August,Thursday,naik
2019-08-30,3809.025146484375,3881.751220703125,3745.389892578125,3881.751220703125,3253.388671875,119899980,2019,August,Friday,naik
2019-09-02,3881.751220703125,3890.841796875,3827.20654296875,3836.29736328125,3215.292724609375,75321490,2019,September,Monday,turun
2019-09-03,3799.934326171875,3881.751220703125,3754.480712890625,3772.662109375,3161.95849609375,83772936,2019,September,Tuesday,turun
2019-09-04,3799.934326171875,3799.934326171875,3727.208251953125,3781.7529296875,3169.577880859375,84356057,2019,September,Wednesday,naik
2019-09-05,3836.29736328125,3845.38818359375,3799.934326171875,3836.29736328125,3215.292724609375,84846225,2019,September,Thursday,naik
2019-09-06,3872.660400390625,3899.9326171875,3863.569580078125,3881.751220703125,3253.388671875,125869894,2019,September,Friday,naik
2019-09-09,3899.9326171875,3899.9326171875,3790.843505859375,3790.843505859375,3177.197021484375,75150988,2019,September,Monday,turun
2019-09-10,3799.934326171875,3809.025146484375,3772.662109375,3809.025146484375,3192.435302734375,76217016,2019,September,Tuesday,naik
2019-09-11,3772.662109375,3872.660400390625,3772.662109375,3863.569580078125,3238.150634765625,125741191,2019,September,Wednesday,naik
2019-09-12,3909.0234375,3954.47705078125,3881.751220703125,3890.841796875,3261.0078125,95813194,2019,September,Thursday,naik
2019-09-13,3927.204833984375,3927.204833984375,3890.841796875,3918.1142578125,3283.86572265625,61703145,2019,September,Friday,naik
2019-09-16,3899.9326171875,3899.9326171875,3727.208251953125,3809.025146484375,3192.435302734375,145880779,2019,September,Monday,turun
2019-09-17,3781.7529296875,3863.569580078125,3754.480712890625,3863.569580078125,3238.150634765625,117840195,2019,September,Tuesday,naik
2019-09-18,3854.478759765625,3872.660400390625,3827.20654296875,3854.478759765625,3230.531005859375,84048931,2019,September,Wednesday,turun
2019-09-19,3818.115966796875,3845.38818359375,3818.115966796875,3836.29736328125,3215.292724609375,101320660,2019,September,Thursday,turun
2019-09-20,3818.115966796875,3836.29736328125,3754.480712890625,3781.7529296875,3169.577880859375,239258752,2019,September,Friday,turun
2019-09-23,3781.7529296875,3818.115966796875,3781.7529296875,3799.934326171875,3184.816162109375,93391943,2019,September,Monday,naik
2019-09-24,3781.7529296875,3781.7529296875,3736.299072265625,3736.299072265625,3131.48193359375,104585626,2019,September,Tuesday,turun
2019-09-25,3699.93603515625,3745.389892578125,3654.482421875,3709.02685546875,3108.62451171875,91472409,2019,September,Wednesday,turun
2019-09-26,3736.299072265625,3827.20654296875,3727.208251953125,3827.20654296875,3207.673828125,88134402,2019,September,Thursday,naik
2019-09-27,3827.20654296875,3827.20654296875,3781.7529296875,3799.934326171875,3184.816162109375,63434135,2019,September,Friday,turun
2019-09-30,3818.115966796875,3818.115966796875,3736.299072265625,3745.389892578125,3139.10107421875,83981500,2019,September,Monday,turun
2019-10-01,3745.389892578125,3754.480712890625,3699.93603515625,3699.93603515625,3101.00537109375,87507501,2019,October,Tuesday,turun
2019-10-02,3681.754638671875,3718.11767578125,3563.57470703125,3572.66552734375,2994.336669921875,182983980,2019,October,Wednesday,turun
2019-10-03,3518.12109375,3536.302490234375,3463.576416015625,3463.576416015625,2902.906494140625,195391424,2019,October,Thursday,turun
2019-10-04,3527.2119140625,3599.937744140625,3509.0302734375,3590.84716796875,3009.5751953125,103236563,2019,October,Friday,naik
2019-10-07,3609.028564453125,3627.2099609375,3509.0302734375,3545.393310546875,2971.479248046875,139378677,2019,October,Monday,turun
2019-10-08,3599.937744140625,3599.937744140625,3536.302490234375,3572.66552734375,2994.336669921875,131777876,2019,October,Tuesday,naik
2019-10-09,3590.84716796875,3627.2099609375,3563.57470703125,3599.937744140625,3017.1943359375,129617548,2019,October,Wednesday,naik
2019-10-10,3609.028564453125,3627.2099609375,3527.2119140625,3536.302490234375,2963.8603515625,118644859,2019,October,Thursday,turun
2019-10-11,3590.84716796875,3599.937744140625,3554.484130859375,3563.57470703125,2986.717529296875,112429201,2019,October,Friday,naik
2019-10-14,3590.84716796875,3618.119384765625,3554.484130859375,3563.57470703125,2986.717529296875,120763165,2019,October,Monday,turun
2019-10-15,3609.028564453125,3609.028564453125,3536.302490234375,3581.75634765625,3001.955810546875,140902423,2019,October,Tuesday,naik
2019-10-16,3599.937744140625,3627.2099609375,3581.75634765625,3627.2099609375,3040.0517578125,90212558,2019,October,Wednesday,naik
2019-10-17,3636.30078125,3681.754638671875,3627.2099609375,3681.754638671875,3085.766845703125,115003686,2019,October,Thursday,naik
2019-10-18,3681.754638671875,3809.025146484375,3681.754638671875,3790.843505859375,3177.197021484375,113976708,2019,October,Friday,naik
2019-10-21,3790.843505859375,3809.025146484375,3736.299072265625,3745.389892578125,3139.10107421875,89234971,2019,October,Monday,turun
2019-10-22,3709.02685546875,3763.5712890625,3699.93603515625,3763.5712890625,3154.339599609375,90846609,2019,October,Tuesday,naik
2019-10-23,3772.662109375,3799.934326171875,3709.02685546875,3799.934326171875,3184.816162109375,139892606,2019,October,Wednesday,naik
2019-10-24,3799.934326171875,3909.0234375,3799.934326171875,3909.0234375,3276.246337890625,172727403,2019,October,Thursday,naik
2019-10-25,3909.0234375,3927.204833984375,3836.29736328125,3845.38818359375,3222.912353515625,123528393,2019,October,Friday,turun
2019-10-28,3845.38818359375,3872.660400390625,3836.29736328125,3845.38818359375,3222.912353515625,42188588,2019,October,Monday,turun
2019-10-29,3854.478759765625,3863.569580078125,3799.934326171875,3845.38818359375,3222.912353515625,90745077,2019,October,Tuesday,turun
2019-10-30,3872.660400390625,3872.660400390625,3809.025146484375,3863.569580078125,3238.150634765625,52187101,2019,October,Wednesday,naik
2019-10-31,3827.20654296875,3854.478759765625,3781.7529296875,3827.20654296875,3207.673828125,83146256,2019,October,Thursday,turun
2019-11-01,3836.29736328125,3836.29736328125,3772.662109375,3799.934326171875,3184.816162109375,69610742,2019,November,Friday,turun
