Date,Open,High,Low,Close,Adj Close,Volume
2020-01-20,4245.38134765625,4327.19775390625,4218.10888671875,4227.19970703125,3542.91748046875,534381858
2020-01-27,4163.564453125,4272.6533203125,4045.384765625,4054.475341796875,3398.1533203125,711308364
2020-02-03,4263.5625,4263.5625,3999.930908203125,4090.83837890625,3428.629638671875,662688074
2020-02-10,4127.20166015625,4172.6552734375,4063.566162109375,4063.566162109375,3405.772216796875,595963891
2020-02-17,4063.566162109375,4163.564453125,3999.930908203125,4081.74755859375,3421.010498046875,547319182
2020-02-24,4054.475341796875,4136.2919921875,3554.484130859375,3618.119384765625,3032.432861328125,934913295
2020-03-02,3681.754638671875,3909.0234375,3409.031982421875,3409.031982421875,2968.650146484375,832414515
2020-03-09,3436.30419921875,3663.572998046875,3054.49267578125,3181.76318359375,2770.739990234375,1036980757
2020-03-16,3181.76318359375,3245.3984375,2381.777099609375,2381.777099609375,2074.0966796875,1493151816
2020-03-23,2345.4140625,3336.305908203125,2218.1435546875,2736.31640625,2382.83642578125,2011007653
2020-03-30,2818.133056640625,2909.040771484375,2545.41064453125,2745.4072265625,2390.752685546875,1611384169
2020-04-06,2818.133056640625,2945.403564453125,2454.503173828125,2518.138427734375,2192.84326171875,1196660286
2020-04-13,2536.31982421875,2718.134765625,2345.4140625,2527.22900390625,2200.759033203125,1684032175
2020-04-20,2499.956787109375,2618.136474609375,2372.686279296875,2418.14013671875,2105.762451171875,1105416791
2020-04-27,2436.321533203125,2490.865966796875,2327.232421875,2390.86767578125,2082.013427734375,1221147920
2020-05-04,2390.86767578125,2436.321533203125,2345.4140625,2381.777099609375,2074.0966796875,790009994
2020-05-11,2381.777099609375,2390.86767578125,1963.6024169921875,1972.6932373046875,1717.85888671875,2450458313
2020-05-18,2045.419189453125,2272.68798828125,2045.419189453125,2254.506591796875,1963.267333984375,1018294187
2020-05-25,2318.141845703125,2681.77197265625,2245.415771484375,2681.77197265625,2335.338134765625,2379240883
2020-06-01,2681.77197265625,3063.58349609375,2681.77197265625,2999.9482421875,2612.412109375,1988205688
2020-06-08,3045.40185546875,3054.49267578125,2545.41064453125,2636.318115234375,2295.756103515625,1950302114
2020-06-15,2699.953369140625,2909.040771484375,2690.862548828125,2781.77001953125,2422.418212890625,1045185250
2020-06-22,2745.4072265625,2854.49609375,2709.044189453125,2763.588623046875,2406.585693359375,994671498
2020-06-29,2790.86083984375,2827.223876953125,2754.497802734375,2763.588623046875,2406.585693359375,647845737
2020-07-06,2790.86083984375,2936.31298828125,2754.497802734375,2872.677734375,2501.582275390625,1036439550
2020-07-13,2872.677734375,2954.494384765625,2754.497802734375,2772.679443359375,2414.502197265625,825226001
2020-07-20,2772.679443359375,2890.859130859375,2772.679443359375,2863.5869140625,2493.666015625,786397750
2020-07-27,2872.677734375,2890.859130859375,2699.953369140625,2718.134765625,2367.00341796875,647201787
2020-08-03,2727.2255859375,2863.5869140625,2727.2255859375,2845.405517578125,2477.833251953125,675157449
2020-08-10,2845.405517578125,3136.3095703125,2845.405517578125,3036.311279296875,2644.07763671875,1039796367
2020-08-17,3036.311279296875,3318.12451171875,3036.311279296875,3309.03369140625,2881.569580078125,741969745
2020-08-24,3336.305908203125,3472.667236328125,3181.76318359375,3190.85400390625,2778.656494140625,960512717
2020-08-31,3227.217041015625,3354.487548828125,3163.581787109375,3190.85400390625,2778.656494140625,784166362
2020-09-07,3190.85400390625,3245.3984375,2736.31640625,3127.21875,2723.241943359375,1536783302
2020-09-14,3127.21875,3145.400146484375,2863.5869140625,2899.949951171875,2525.331787109375,900608764
2020-09-21,2827.223876953125,2936.31298828125,2736.31640625,2809.04248046875,2446.16748046875,796665217
2020-09-28,2836.314697265625,2918.13134765625,2727.2255859375,2872.677734375,2501.582275390625,803399204
2020-10-05,2927.22216796875,2945.403564453125,2799.95166015625,2899.949951171875,2525.331787109375,848255449
2020-10-12,2899.949951171875,3072.67431640625,2863.5869140625,2981.7666015625,2596.579345703125,900096704
2020-10-19,2981.7666015625,3054.49267578125,2909.040771484375,3036.311279296875,2644.07763671875,692600230
2020-10-26,3036.311279296875,3090.855712890625,2999.9482421875,3072.67431640625,2675.743408203125,374105570
2020-11-02,3081.764892578125,3354.487548828125,2990.857421875,3354.487548828125,2921.151611328125,1122791591
2020-11-09,3454.48583984375,3809.025146484375,3427.213623046875,3599.937744140625,3134.894287109375,1855021108
2020-11-16,3636.30078125,3754.480712890625,3572.66552734375,3709.02685546875,3229.89111328125,892671466
2020-11-23,3745.389892578125,3990.840087890625,3627.2099609375,3718.11767578125,3237.8076171875,1308767843
2020-11-30,3754.480712890625,4018.1123046875,3699.93603515625,3999.930908203125,3483.216064453125,940489622
2020-12-07,3999.930908203125,4045.384765625,3872.660400390625,3890.841796875,3388.218994140625,634419126
2020-12-14,3890.841796875,3963.56787109375,3827.20654296875,3827.20654296875,3332.80419921875,915065652
2020-12-21,3854.478759765625,3890.841796875,3590.84716796875,3863.569580078125,3364.469970703125,470541816
2020-12-28,3863.569580078125,3927.204833984375,3754.480712890625,3918.1142578125,3411.968505859375,287976942
2021-01-04,3909.0234375,4236.29052734375,3781.7529296875,4227.19970703125,3681.1259765625,1004167633
2021-01-11,4254.47216796875,4399.923828125,4127.20166015625,4199.92724609375,3657.376708984375,1046311340
2021-01-18,4272.6533203125,4499.92236328125,4190.8369140625,4345.37939453125,3784.038818359375,956039929
2021-01-25,4345.37939453125,4354.47021484375,3599.937744140625,3999.930908203125,3483.216064453125,1202153891
2021-02-01,4081.74755859375,4163.564453125,3872.660400390625,4054.475341796875,3530.71435546875,673513141
2021-02-08,4090.83837890625,4345.37939453125,4090.83837890625,4281.744140625,3728.6240234375,859362891
2021-02-15,4309.0166015625,4427.1962890625,4181.74609375,4354.47021484375,3791.955322265625,592746775
2021-02-22,4372.65185546875,4390.8330078125,4245.38134765625,4390.8330078125,3823.62109375,633845025
2021-03-01,4427.1962890625,4436.287109375,4272.6533203125,4299.92578125,3744.457275390625,419225708
2021-03-08,4318.107421875,4318.107421875,4127.20166015625,4154.4736328125,3617.794677734375,490776225
2021-03-15,4236.29052734375,4336.28857421875,4181.74609375,4209.01806640625,3665.29296875,596408518
2021-03-22,4290.8349609375,4345.37939453125,4163.564453125,4290.8349609375,3736.541015625,544481351
2021-03-29,4272.6533203125,4272.6533203125,3781.7529296875,3818.115966796875,3324.887939453125,1223755515
2021-04-05,3790.843505859375,3999.930908203125,3772.662109375,3827.20654296875,3332.80419921875,683242369
2021-04-12,3827.20654296875,4054.475341796875,3745.389892578125,3981.74951171875,3551.005859375,456671785
2021-04-19,3899.9326171875,3936.295654296875,3754.480712890625,3763.5712890625,3356.429931640625,546864654
2021-04-26,3818.115966796875,3836.29736328125,3636.30078125,3645.3916015625,3251.03466796875,779113095
2021-05-03,3654.482421875,3763.5712890625,3645.3916015625,3681.754638671875,3283.464111328125,452571354
2021-05-10,3663.572998046875,3672.663818359375,3545.393310546875,3545.393310546875,3161.854248046875,381856305
2021-05-17,3599.937744140625,3690.845458984375,3472.667236328125,3672.663818359375,3275.356689453125,695732096
2021-05-24,3699.93603515625,3890.841796875,3590.84716796875,3872.660400390625,3453.718017578125,1392007602
2021-05-31,3872.660400390625,3990.840087890625,3827.20654296875,3863.569580078125,3445.610595703125,776602082
2021-06-07,3890.841796875,3954.47705078125,3727.208251953125,3954.47705078125,3526.68359375,514480093
2021-06-14,3954.47705078125,3954.47705078125,3509.0302734375,3581.75634765625,3194.28369140625,1503120520
2021-06-21,3581.75634765625,3699.93603515625,3563.57470703125,3572.66552734375,3186.17626953125,605513597
2021-06-28,3509.0302734375,3663.572998046875,3509.0302734375,3545.393310546875,3161.854248046875,550626938
2021-07-05,3590.84716796875,3590.84716796875,3409.031982421875,3418.122802734375,3048.351806640625,659111692
2021-07-12,3454.48583984375,3509.0302734375,3363.578369140625,3436.30419921875,3064.56640625,608906605
2021-07-19,3436.30419921875,3590.84716796875,3436.30419921875,3481.758056640625,3105.10302734375,391009231
2021-07-26,3509.0302734375,3509.0302734375,3363.578369140625,3399.941162109375,3032.13720703125,499777679
2021-08-02,3399.941162109375,3718.11767578125,3381.759765625,3499.939453125,3121.31787109375,728720564
2021-08-09,3536.302490234375,3572.66552734375,3454.48583984375,3572.66552734375,3186.17626953125,363727440
2021-08-16,3572.66552734375,3718.11767578125,3481.758056640625,3599.937744140625,3210.498291015625,622030492
2021-08-23,3590.84716796875,3599.937744140625,3481.758056640625,3581.75634765625,3194.28369140625,514636628
2021-08-30,3581.75634765625,3618.119384765625,3463.576416015625,3499.939453125,3121.31787109375,667799862
2021-09-06,3536.302490234375,3880.0,3518.12109375,3700.0,3299.736083984375,1021645854
2021-09-13,3720.0,3730.0,3510.0,3590.0,3201.63525390625,1379190600
2021-09-20,3510.0,3860.0,3500.0,3750.0,3344.32666015625,2273712800
2021-09-27,3770.0,4010.0,3690.0,3970.0,3540.52734375,1561635500
2021-10-04,3950.0,4240.0,3910.0,4180.0,3727.8095703125,1291528600
2021-10-11,4180.0,4410.0,4180.0,4410.0,3932.92822265625,1307833500
2021-10-18,4450.0,4460.0,4300.0,4300.0,3834.828125,769185900
2021-10-25,4280.0,4370.0,4200.0,4230.0,3772.400634765625,783556300
2021-11-01,4270.0,4340.0,4210.0,4230.0,3772.400634765625,498689700
2021-11-08,4230.0,4300.0,4140.0,4160.0,3709.973388671875,611943000
2021-11-15,4120.0,4310.0,4120.0,4280.0,3816.991943359375,738641600
2021-11-22,4280.0,4280.0,4080.0,4170.0,3718.891357421875,651941700
2021-11-29,4150.0,4220.0,4060.0,4110.0,3665.38232421875,819230000
2021-12-06,4190.0,4250.0,4130.0,4160.0,3709.973388671875,625597800
2021-12-13,4150.0,4230.0,4060.0,4120.0,3674.300537109375,603643700
2021-12-20,4100.0,4120.0,4050.0,4060.0,3620.791015625,412322800
2021-12-27,4090.0,4190.0,4060.0,4180.0,3727.8095703125,318460900
2022-01-03,4200.0,4240.0,4130.0,4180.0,3727.8095703125,577604000
2022-01-10,4180.0,4210.0,4130.0,4210.0,3754.564208984375,482005200
2022-01-17,4240.0,4240.0,4100.0,4120.0,3674.300537109375,478306700
2022-01-24,4100.0,4170.0,4000.0,4070.0,3629.70947265625,526590800
2022-01-31,4070.0,4410.0,4060.0,4400.0,3924.010009765625,944064600
2022-02-07,4450.0,4550.0,4380.0,4410.0,3932.92822265625,781078000
2022-02-14,4440.0,4490.0,4340.0,4490.0,4004.274169921875,565375200
2022-02-21,4440.0,4550.0,4370.0,4550.0,4057.78369140625,788758700
2022-02-28,4850.0,4860.0,4520.0,4520.0,4031.028564453125,1197831400
2022-03-07,4500.0,4640.0,4370.0,4520.0,4031.028564453125,1120430500
2022-03-14,4550.0,4700.0,4530.0,4590.0,4255.724609375,1185296000
2022-03-21,4690.0,4760.0,4620.0,4730.0,4385.52880859375,774481800
2022-03-28,4750.0,4750.0,4630.0,4700.0,4357.71337890625,584176500
2022-04-04,4730.0,4740.0,4570.0,4570.0,4237.18115234375,514625600
2022-04-11,4550.0,4640.0,4530.0,4550.0,4218.6376953125,442743500
2022-04-18,4550.0,4870.0,4540.0,4840.0,4487.517578125,1171213900
2022-04-25,4840.0,4980.0,4830.0,4870.0,4515.3330078125,648510600
2022-05-02,4870.0,4870.0,4530.0,4530.0,4200.09423828125,561600400
2022-05-09,4260.0,4580.0,4250.0,4250.0,3940.4853515625,1185101500
2022-05-16,4270.0,4530.0,4270.0,4330.0,4014.659423828125,832791800
2022-05-23,4320.0,4540.0,4320.0,4430.0,4107.376953125,708406900
2022-05-30,4470.0,4630.0,4400.0,4430.0,4107.376953125,880245000
2022-06-06,4460.0,4520.0,4260.0,4340.0,4023.93115234375,832118400
2022-06-13,4300.0,4530.0,4300.0,4400.0,4079.5615234375,831956600
2022-06-20,4430.0,4430.0,4270.0,4280.0,3968.30078125,556163800
2022-06-27,4320.0,4330.0,3960.0,4040.0,3745.779296875,1048524100
2022-07-04,4040.0,4200.0,4020.0,4120.0,3819.953125,671866700
2022-07-11,4120.0,4140.0,4010.0,4140.0,3838.49658203125,637207400
2022-07-18,4150.0,4330.0,4110.0,4250.0,3940.4853515625,621048800
2022-07-25,4270.0,4430.0,4260.0,4360.0,4042.474609375,752163100
2022-08-01,4360.0,4420.0,4300.0,4370.0,4051.74609375,673641000
2022-08-08,4400.0,4470.0,4300.0,4300.0,3986.84423828125,819433300
2022-08-15,4350.0,4350.0,4270.0,4270.0,3959.02880859375,549904200
2022-08-22,4260.0,4330.0,4220.0,4250.0,3940.4853515625,476294200
2022-08-29,4250.0,4600.0,4240.0,4590.0,4255.724609375,970367700
2022-09-05,4670.0,4690.0,4460.0,4560.0,4227.9091796875,887627300
2022-09-12,4560.0,4700.0,4500.0,4570.0,4237.18115234375,1004377700
2022-09-19,4570.0,4600.0,4410.0,4540.0,4209.36572265625,818919200
2022-09-26,4500.0,4560.0,4410.0,4530.0,4200.09423828125,928677300
2022-10-03,4560.0,4660.0,4340.0,4370.0,4051.74609375,889561700
2022-10-10,4390.0,4470.0,4260.0,4300.0,3986.84423828125,693101000
2022-10-17,4280.0,4540.0,4280.0,4500.0,4172.27880859375,744698000
2022-10-24,4560.0,4680.0,4500.0,4650.0,4311.35498046875,1046073000
2022-10-31,4690.0,4700.0,4570.0,4690.0,4348.44189453125,766192900
2022-11-07,4690.0,4690.0,4520.0,4580.0,4246.45263671875,697113700
2022-11-14,4580.0,4680.0,4490.0,4590.0,4255.724609375,735882600
2022-11-21,4570.0,4830.0,4570.0,4820.0,4468.97412109375,851355000
2022-11-28,4820.0,5025.0,4790.0,4890.0,4533.87646484375,1301383100
2022-12-05,4860.0,4890.0,4710.0,4850.0,4496.78955078125,902124800
2022-12-12,4870.0,5000.0,4820.0,4970.0,4608.05029296875,1243773000
2022-12-19,4930.0,4970.0,4870.0,4930.0,4570.96337890625,334202500
2022-12-26,4930.0,4950.0,4800.0,4870.0,4515.3330078125,581018600
2023-01-02,4830.0,4900.0,4550.0,4590.0,4255.724609375,917446400
2023-01-09,4550.0,4570.0,4360.0,4520.0,4190.822265625,1011770900
2023-01-16,4520.0,4670.0,4510.0,4650.0,4365.56787109375,561845800
2023-01-23,4660.0,4680.0,4550.0,4610.0,4328.0146484375,644069400
2023-01-30,4610.0,4810.0,4570.0,4740.0,4450.0625,947148100
2023-02-06,4740.0,4900.0,4710.0,4800.0,4506.392578125,812639300
2023-02-13,4820.0,4900.0,4810.0,4880.0,4581.4990234375,467981300
2023-02-20,4880.0,4880.0,4730.0,4810.0,4515.78125,442119600
2023-02-27,4760.0,4800.0,4670.0,4790.0,4497.00439453125,611151000
2023-03-06,4770.0,4870.0,4770.0,4830.0,4534.5576171875,549179400
2023-03-13,4770.0,4900.0,4640.0,4880.0,4581.4990234375,837772800
2023-03-20,4870.0,4920.0,4720.0,4740.0,4450.0625,625668400
2023-03-27,4740.0,4820.0,4710.0,4800.0,4729.57177734375,640938300
2023-04-03,4800.0,4880.0,4760.0,4860.0,4788.69140625,354313400
2023-04-10,4860.0,5100.0,4830.0,4990.0,4916.7841796875,714723800
2023-04-17,4990.0,5025.0,4950.0,4950.0,4877.37109375,95747700
2023-04-24,4950.0,5275.0,4930.0,5100.0,5025.169921875,651195200
2023-05-01,5175.0,5250.0,5050.0,5100.0,5025.169921875,698656600
2023-05-08,5050.0,5175.0,5025.0,5150.0,5074.4365234375,553334100
2023-05-15,5175.0,5500.0,5100.0,5425.0,5345.4013671875,537773800
2023-05-22,5475.0,5625.0,5425.0,5550.0,5468.5673828125,946131800
2023-05-29,5500.0,5600.0,5375.0,5425.0,5345.4013671875,1221289500
2023-06-05,5400.0,5500.0,5350.0,5400.0,5320.7685546875,504755600
2023-06-12,5400.0,5575.0,5400.0,5525.0,5443.9345703125,506564200
2023-06-19,5475.0,5600.0,5375.0,5450.0,5370.03466796875,490497800
2023-06-26,5450.0,5550.0,5425.0,5475.0,5394.66796875,279276300
2023-07-03,5500.0,5500.0,5375.0,5400.0,5320.7685546875,506557500
2023-07-10,5375.0,5625.0,5375.0,5575.0,5493.20068359375,656759600
2023-07-17,5625.0,5700.0,5550.0,5600.0,5517.833984375,357984700
2023-07-24,5625.0,5750.0,5625.0,5650.0,5567.10009765625,558071700
2023-07-31,5650.0,5750.0,5575.0,5700.0,5616.36669921875,512367200
2023-08-07,5700.0,5750.0,5575.0,5650.0,5567.10009765625,468273200
2023-08-14,5650.0,5675.0,5450.0,5500.0,5419.30126953125,490990400
2023-08-21,5500.0,5625.0,5500.0,5550.0,5468.5673828125,356539000
2023-08-28,5525.0,5625.0,5475.0,5625.0,5542.46728515625,535182400
2023-09-04,5625.0,5650.0,5300.0,5425.0,5345.4013671875,660629300
2023-09-11,5450.0,5475.0,5300.0,5325.0,5246.86865234375,460678500
2023-09-18,5325.0,5450.0,5200.0,5300.0,5222.23583984375,421288500
2023-09-25,5250.0,5325.0,5175.0,5250.0,5172.96923828125,522061000
2023-10-02,5250.0,5300.0,5125.0,5125.0,5049.80322265625,507401800
2023-10-09,5125.0,5375.0,5125.0,5250.0,5172.96923828125,503305300
2023-10-16,5250.0,5275.0,4960.0,5000.0,4926.63720703125,656445900
2023-10-23,5000.0,5200.0,4920.0,5000.0,4926.63720703125,814978800
2023-10-30,4980.0,5200.0,4830.0,5200.0,5123.703125,754240700
2023-11-06,5225.0,5275.0,5025.0,5025.0,4951.2705078125,466928300
2023-11-13,5075.0,5300.0,5050.0,5250.0,5172.96923828125,503549800
2023-11-20,5225.0,5450.0,5175.0,5350.0,5271.501953125,550858900
2023-11-27,5325.0,5575.0,5275.0,5500.0,5419.30126953125,813712800
2023-12-04,5425.0,5500.0,5300.0,5300.0,5222.23583984375,591544400
2023-12-11,5375.0,5600.0,5275.0,5500.0,5419.30126953125,827874600
2023-12-18,5450.0,5700.0,5450.0,5675.0,5591.7333984375,482139100
2023-12-25,5675.0,5750.0,5625.0,5725.0,5641.0,336797300
2024-01-01,5650.0,5850.0,5575.0,5625.0,5542.46728515625,554430900
2024-01-08,5625.0,5900.0,5625.0,5825.0,5825.0,529939400
2024-01-15,5825.0,5875.0,5700.0,5775.0,5775.0,465191300
2024-01-22,5700.0,5750.0,5400.0,5575.0,5575.0,678577500
2024-01-29,5525.0,5850.0,5475.0,5775.0,5775.0,843234500
2024-02-05,5900.0,6025.0,5800.0,6025.0,6025.0,445224200
2024-02-12,6050.0,6275.0,5950.0,6100.0,6100.0,696734600
2024-02-19,6175.0,6375.0,6050.0,6175.0,6175.0,677115400
2024-02-26,6125.0,6225.0,6100.0,6125.0,6125.0,370198800
